FIGURE,SETTING,INDICATOR,GROUP,SUBGROUP,TIME,START_TIME,END_TIME,VALUE,MEASURE
6,ED,Stimulants overdose,Age,16-34 Years,3,03/01/2023,03/31/2023,2.994011976,Percent
6,ED,Cannabis overdose,Age,16-34 Years,3,03/01/2023,03/31/2023,1.796407186,Percent
6,ED,Benzodiazepine overdose,Age,16-34 Years,3,03/01/2023,03/31/2023,1.796407186,Percent
6,ED,Stimulants overdose,Age,16-34 Years,4,04/01/2023,04/30/2023,7.228915663,Percent
6,ED,Cannabis overdose,Age,16-34 Years,4,04/01/2023,04/30/2023,1.204819277,Percent
6,ED,Benzodiazepine overdose,Age,16-34 Years,4,04/01/2023,04/30/2023,4.21686747,Percent
6,ED,Stimulants overdose,Age,16-34 Years,5,05/01/2023,05/31/2023,5.714285714,Percent
6,ED,Cannabis overdose,Age,16-34 Years,5,05/01/2023,05/31/2023,1.142857143,Percent
6,ED,Benzodiazepine overdose,Age,16-34 Years,5,05/01/2023,05/31/2023,1.714285714,Percent
6,ED,Stimulants overdose,Age,16-34 Years,6,06/01/2023,06/30/2023,6.145251397,Percent
6,ED,Cannabis overdose,Age,16-34 Years,6,06/01/2023,06/30/2023,1.117318436,Percent
6,ED,Benzodiazepine overdose,Age,16-34 Years,6,06/01/2023,06/30/2023,2.793296089,Percent
6,ED,Stimulants overdose,Age,16-34 Years,7,07/01/2023,07/31/2023,6.849315068,Percent
6,ED,Cannabis overdose,Age,16-34 Years,7,07/01/2023,07/31/2023,1.369863014,Percent
6,ED,Benzodiazepine overdose,Age,16-34 Years,7,07/01/2023,07/31/2023,4.109589041,Percent
6,ED,Stimulants overdose,Age,16-34 Years,8,08/01/2023,08/31/2023,3.03030303,Percent
6,ED,Cannabis overdose,Age,16-34 Years,8,08/01/2023,08/31/2023,0.606060606,Percent
6,ED,Benzodiazepine overdose,Age,16-34 Years,8,08/01/2023,08/31/2023,0,Percent
6,ED,Stimulants overdose,Age,16-34 Years,9,09/01/2023,09/30/2023,4.895104895,Percent
6,ED,Cannabis overdose,Age,16-34 Years,9,09/01/2023,09/30/2023,2.097902098,Percent
6,ED,Benzodiazepine overdose,Age,16-34 Years,9,09/01/2023,09/30/2023,1.398601399,Percent
6,ED,Stimulants overdose,Age,16-34 Years,10,10/01/2023,10/31/2023,3.846153846,Percent
6,ED,Cannabis overdose,Age,16-34 Years,10,10/01/2023,10/31/2023,0.641025641,Percent
6,ED,Benzodiazepine overdose,Age,16-34 Years,10,10/01/2023,10/31/2023,2.564102564,Percent
6,ED,Stimulants overdose,Age,16-34 Years,11,11/01/2023,11/30/2023,5.147058824,Percent
6,ED,Cannabis overdose,Age,16-34 Years,11,11/01/2023,11/30/2023,2.205882353,Percent
6,ED,Benzodiazepine overdose,Age,16-34 Years,11,11/01/2023,11/30/2023,2.205882353,Percent
6,ED,Stimulants overdose,Age,16-34 Years,12,12/01/2023,12/31/2023,3.47826087,Percent
6,ED,Cannabis overdose,Age,16-34 Years,12,12/01/2023,12/31/2023,0,Percent
6,ED,Benzodiazepine overdose,Age,16-34 Years,12,12/01/2023,12/31/2023,0.869565217,Percent
6,ED,Stimulants overdose,Age,16-34 Years,13,01/01/2024,01/31/2024,0.884955752,Percent
6,ED,Cannabis overdose,Age,16-34 Years,13,01/01/2024,01/31/2024,1.769911504,Percent
6,ED,Benzodiazepine overdose,Age,16-34 Years,13,01/01/2024,01/31/2024,3.539823009,Percent
6,ED,Stimulants overdose,Age,16-34 Years,14,02/01/2024,02/29/2024,5.660377358,Percent
6,ED,Cannabis overdose,Age,16-34 Years,14,02/01/2024,02/29/2024,0.943396226,Percent
6,ED,Benzodiazepine overdose,Age,16-34 Years,14,02/01/2024,02/29/2024,0.943396226,Percent
6,ED,Stimulants overdose,Age,16-34 Years,15,03/01/2024,03/31/2024,4.958677686,Percent
6,ED,Cannabis overdose,Age,16-34 Years,15,03/01/2024,03/31/2024,2.479338843,Percent
6,ED,Benzodiazepine overdose,Age,16-34 Years,15,03/01/2024,03/31/2024,2.479338843,Percent
6,ED,Stimulants overdose,Age,16-34 Years,16,04/01/2024,04/30/2024,6.034482759,Percent
6,ED,Cannabis overdose,Age,16-34 Years,16,04/01/2024,04/30/2024,0,Percent
6,ED,Benzodiazepine overdose,Age,16-34 Years,16,04/01/2024,04/30/2024,0.862068966,Percent
6,ED,Stimulants overdose,Age,16-34 Years,17,05/01/2024,05/31/2024,4.424778761,Percent
6,ED,Cannabis overdose,Age,16-34 Years,17,05/01/2024,05/31/2024,0,Percent
6,ED,Benzodiazepine overdose,Age,16-34 Years,17,05/01/2024,05/31/2024,1.769911504,Percent
6,ED,Stimulants overdose,Age,16-34 Years,18,06/01/2024,06/30/2024,8.8,Percent
6,ED,Cannabis overdose,Age,16-34 Years,18,06/01/2024,06/30/2024,1.6,Percent
6,ED,Benzodiazepine overdose,Age,16-34 Years,18,06/01/2024,06/30/2024,3.2,Percent
6,ED,Stimulants overdose,Age,16-34 Years,19,07/01/2024,07/31/2024,7.2,Percent
6,ED,Cannabis overdose,Age,16-34 Years,19,07/01/2024,07/31/2024,0.8,Percent
6,ED,Benzodiazepine overdose,Age,16-34 Years,19,07/01/2024,07/31/2024,3.2,Percent
6,ED,Stimulants overdose,Age,16-34 Years,20,08/01/2024,08/31/2024,6.617647059,Percent
6,ED,Cannabis overdose,Age,16-34 Years,20,08/01/2024,08/31/2024,2.205882353,Percent
6,ED,Benzodiazepine overdose,Age,16-34 Years,20,08/01/2024,08/31/2024,3.676470588,Percent
6,ED,Stimulants overdose,Age,16-34 Years,21,09/01/2024,09/30/2024,3.669724771,Percent
6,ED,Cannabis overdose,Age,16-34 Years,21,09/01/2024,09/30/2024,0.917431193,Percent
6,ED,Benzodiazepine overdose,Age,16-34 Years,21,09/01/2024,09/30/2024,1.834862385,Percent
6,ED,Stimulants overdose,Age,16-34 Years,22,10/01/2024,10/31/2024,7,Percent
6,ED,Cannabis overdose,Age,16-34 Years,22,10/01/2024,10/31/2024,4,Percent
6,ED,Benzodiazepine overdose,Age,16-34 Years,22,10/01/2024,10/31/2024,3,Percent
6,ED,Stimulants overdose,Age,16-34 Years,23,11/01/2024,11/30/2024,4.672897196,Percent
6,ED,Cannabis overdose,Age,16-34 Years,23,11/01/2024,11/30/2024,0.934579439,Percent
6,ED,Benzodiazepine overdose,Age,16-34 Years,23,11/01/2024,11/30/2024,2.803738318,Percent
6,ED,Stimulants overdose,Age,16-34 Years,24,12/01/2024,12/31/2024,2.631578947,Percent
6,ED,Cannabis overdose,Age,16-34 Years,24,12/01/2024,12/31/2024,1.754385965,Percent
6,ED,Benzodiazepine overdose,Age,16-34 Years,24,12/01/2024,12/31/2024,0.877192982,Percent
6,ED,Stimulants overdose,Age,35-54 Years,1,01/01/2023,01/31/2023,5.288461538,Percent
6,ED,Cannabis overdose,Age,35-54 Years,1,01/01/2023,01/31/2023,0,Percent
6,ED,Benzodiazepine overdose,Age,35-54 Years,1,01/01/2023,01/31/2023,0.961538462,Percent
6,ED,Stimulants overdose,Age,35-54 Years,2,02/01/2023,02/28/2023,6.470588235,Percent
6,ED,Cannabis overdose,Age,35-54 Years,2,02/01/2023,02/28/2023,0.588235294,Percent
6,ED,Benzodiazepine overdose,Age,35-54 Years,2,02/01/2023,02/28/2023,4.117647059,Percent
6,ED,Stimulants overdose,Age,35-54 Years,3,03/01/2023,03/31/2023,6.341463415,Percent
6,ED,Cannabis overdose,Age,35-54 Years,3,03/01/2023,03/31/2023,0,Percent
6,ED,Benzodiazepine overdose,Age,35-54 Years,3,03/01/2023,03/31/2023,2.43902439,Percent
6,ED,Stimulants overdose,Age,35-54 Years,4,04/01/2023,04/30/2023,6.21761658,Percent
6,ED,Cannabis overdose,Age,35-54 Years,4,04/01/2023,04/30/2023,1.554404145,Percent
6,ED,Benzodiazepine overdose,Age,35-54 Years,4,04/01/2023,04/30/2023,1.03626943,Percent
6,ED,Stimulants overdose,Age,35-54 Years,5,05/01/2023,05/31/2023,3.982300885,Percent
6,ED,Cannabis overdose,Age,35-54 Years,5,05/01/2023,05/31/2023,0.442477876,Percent
6,ED,Benzodiazepine overdose,Age,35-54 Years,5,05/01/2023,05/31/2023,2.654867257,Percent
6,ED,Stimulants overdose,Age,35-54 Years,6,06/01/2023,06/30/2023,1.785714286,Percent
6,ED,Cannabis overdose,Age,35-54 Years,6,06/01/2023,06/30/2023,0,Percent
6,ED,Benzodiazepine overdose,Age,35-54 Years,6,06/01/2023,06/30/2023,1.785714286,Percent
6,ED,Stimulants overdose,Age,35-54 Years,7,07/01/2023,07/31/2023,4.661016949,Percent
6,ED,Cannabis overdose,Age,35-54 Years,7,07/01/2023,07/31/2023,1.271186441,Percent
6,ED,Benzodiazepine overdose,Age,35-54 Years,7,07/01/2023,07/31/2023,1.694915254,Percent
6,ED,Stimulants overdose,Age,35-54 Years,8,08/01/2023,08/31/2023,4.205607477,Percent
6,ED,Cannabis overdose,Age,35-54 Years,8,08/01/2023,08/31/2023,1.869158879,Percent
6,ED,Benzodiazepine overdose,Age,35-54 Years,8,08/01/2023,08/31/2023,1.869158879,Percent
6,ED,Stimulants overdose,Age,35-54 Years,9,09/01/2023,09/30/2023,5,Percent
6,ED,Cannabis overdose,Age,35-54 Years,9,09/01/2023,09/30/2023,1,Percent
6,ED,Benzodiazepine overdose,Age,35-54 Years,9,09/01/2023,09/30/2023,2,Percent
6,ED,Stimulants overdose,Age,35-54 Years,10,10/01/2023,10/31/2023,4.761904762,Percent
6,ED,Cannabis overdose,Age,35-54 Years,10,10/01/2023,10/31/2023,0.952380952,Percent
6,ED,Benzodiazepine overdose,Age,35-54 Years,10,10/01/2023,10/31/2023,2.380952381,Percent
6,ED,Stimulants overdose,Age,35-54 Years,11,11/01/2023,11/30/2023,3.401360544,Percent
6,ED,Cannabis overdose,Age,35-54 Years,11,11/01/2023,11/30/2023,0.680272109,Percent
6,ED,Benzodiazepine overdose,Age,35-54 Years,11,11/01/2023,11/30/2023,2.040816327,Percent
6,ED,Stimulants overdose,Age,35-54 Years,12,12/01/2023,12/31/2023,3.726708075,Percent
6,ED,Cannabis overdose,Age,35-54 Years,12,12/01/2023,12/31/2023,0.621118012,Percent
6,ED,Benzodiazepine overdose,Age,35-54 Years,12,12/01/2023,12/31/2023,3.726708075,Percent
6,ED,Stimulants overdose,Age,35-54 Years,13,01/01/2024,01/31/2024,5.035971223,Percent
6,ED,Cannabis overdose,Age,35-54 Years,13,01/01/2024,01/31/2024,1.438848921,Percent
6,ED,Benzodiazepine overdose,Age,35-54 Years,13,01/01/2024,01/31/2024,0.71942446,Percent
6,ED,Stimulants overdose,Age,35-54 Years,14,02/01/2024,02/29/2024,2.189781022,Percent
6,ED,Cannabis overdose,Age,35-54 Years,14,02/01/2024,02/29/2024,0.729927007,Percent
6,ED,Benzodiazepine overdose,Age,35-54 Years,14,02/01/2024,02/29/2024,2.189781022,Percent
6,ED,Stimulants overdose,Age,35-54 Years,15,03/01/2024,03/31/2024,6.936416185,Percent
6,ED,Cannabis overdose,Age,35-54 Years,15,03/01/2024,03/31/2024,1.156069364,Percent
6,ED,Benzodiazepine overdose,Age,35-54 Years,15,03/01/2024,03/31/2024,2.312138728,Percent
6,ED,Stimulants overdose,Age,35-54 Years,16,04/01/2024,04/30/2024,4.411764706,Percent
6,ED,Cannabis overdose,Age,35-54 Years,16,04/01/2024,04/30/2024,0,Percent
6,ED,Benzodiazepine overdose,Age,35-54 Years,16,04/01/2024,04/30/2024,3.676470588,Percent
6,ED,Stimulants overdose,Age,35-54 Years,17,05/01/2024,05/31/2024,3.921568627,Percent
6,ED,Cannabis overdose,Age,35-54 Years,17,05/01/2024,05/31/2024,1.960784314,Percent
6,ED,Benzodiazepine overdose,Age,35-54 Years,17,05/01/2024,05/31/2024,1.960784314,Percent
6,ED,Stimulants overdose,Age,35-54 Years,18,06/01/2024,06/30/2024,7.647058824,Percent
6,ED,Cannabis overdose,Age,35-54 Years,18,06/01/2024,06/30/2024,0,Percent
6,ED,Benzodiazepine overdose,Age,35-54 Years,18,06/01/2024,06/30/2024,2.352941176,Percent
6,ED,Stimulants overdose,Age,35-54 Years,19,07/01/2024,07/31/2024,4.347826087,Percent
6,ED,Cannabis overdose,Age,35-54 Years,19,07/01/2024,07/31/2024,1.863354037,Percent
6,ED,Benzodiazepine overdose,Age,35-54 Years,19,07/01/2024,07/31/2024,2.48447205,Percent
6,ED,Stimulants overdose,Age,35-54 Years,20,08/01/2024,08/31/2024,4.87804878,Percent
6,ED,Cannabis overdose,Age,35-54 Years,20,08/01/2024,08/31/2024,1.219512195,Percent
6,ED,Benzodiazepine overdose,Age,35-54 Years,20,08/01/2024,08/31/2024,0.609756098,Percent
6,ED,Stimulants overdose,Age,35-54 Years,21,09/01/2024,09/30/2024,4.316546763,Percent
6,ED,Cannabis overdose,Age,35-54 Years,21,09/01/2024,09/30/2024,1.438848921,Percent
6,ED,Benzodiazepine overdose,Age,35-54 Years,21,09/01/2024,09/30/2024,2.158273381,Percent
6,ED,Stimulants overdose,Age,35-54 Years,22,10/01/2024,10/31/2024,4.225352113,Percent
6,ED,Cannabis overdose,Age,35-54 Years,22,10/01/2024,10/31/2024,2.112676056,Percent
6,ED,Benzodiazepine overdose,Age,35-54 Years,22,10/01/2024,10/31/2024,1.408450704,Percent
6,ED,Stimulants overdose,Age,35-54 Years,23,11/01/2024,11/30/2024,5.369127517,Percent
6,ED,Cannabis overdose,Age,35-54 Years,23,11/01/2024,11/30/2024,1.342281879,Percent
6,ED,Benzodiazepine overdose,Age,35-54 Years,23,11/01/2024,11/30/2024,2.684563758,Percent
6,ED,Stimulants overdose,Age,35-54 Years,24,12/01/2024,12/31/2024,4.411764706,Percent
6,ED,Cannabis overdose,Age,35-54 Years,24,12/01/2024,12/31/2024,0.735294118,Percent
6,ED,Benzodiazepine overdose,Age,35-54 Years,24,12/01/2024,12/31/2024,2.205882353,Percent
6,ED,Stimulants overdose,Age,55+ Years,1,01/01/2023,01/31/2023,2.777777778,Percent
6,ED,Cannabis overdose,Age,55+ Years,1,01/01/2023,01/31/2023,0.925925926,Percent
6,ED,Benzodiazepine overdose,Age,55+ Years,1,01/01/2023,01/31/2023,2.777777778,Percent
6,ED,Stimulants overdose,Age,55+ Years,2,02/01/2023,02/28/2023,2.830188679,Percent
6,ED,Cannabis overdose,Age,55+ Years,2,02/01/2023,02/28/2023,0,Percent
6,ED,Benzodiazepine overdose,Age,55+ Years,2,02/01/2023,02/28/2023,2.830188679,Percent
6,ED,Stimulants overdose,Age,55+ Years,3,03/01/2023,03/31/2023,0.917431193,Percent
6,ED,Cannabis overdose,Age,55+ Years,3,03/01/2023,03/31/2023,0,Percent
6,ED,Benzodiazepine overdose,Age,55+ Years,3,03/01/2023,03/31/2023,0.917431193,Percent
6,ED,Stimulants overdose,Age,55+ Years,4,04/01/2023,04/30/2023,8.108108108,Percent
6,ED,Cannabis overdose,Age,55+ Years,4,04/01/2023,04/30/2023,0,Percent
6,ED,Benzodiazepine overdose,Age,55+ Years,4,04/01/2023,04/30/2023,0,Percent
6,ED,Stimulants overdose,Age,55+ Years,5,05/01/2023,05/31/2023,1.739130435,Percent
6,ED,Cannabis overdose,Age,55+ Years,5,05/01/2023,05/31/2023,0,Percent
6,ED,Benzodiazepine overdose,Age,55+ Years,5,05/01/2023,05/31/2023,0.869565217,Percent
6,ED,Stimulants overdose,Age,55+ Years,6,06/01/2023,06/30/2023,2.479338843,Percent
6,ED,Cannabis overdose,Age,55+ Years,6,06/01/2023,06/30/2023,0,Percent
6,ED,Benzodiazepine overdose,Age,55+ Years,6,06/01/2023,06/30/2023,0.826446281,Percent
6,ED,Stimulants overdose,Age,55+ Years,7,07/01/2023,07/31/2023,4.347826087,Percent
6,ED,Cannabis overdose,Age,55+ Years,7,07/01/2023,07/31/2023,0,Percent
6,ED,Benzodiazepine overdose,Age,55+ Years,7,07/01/2023,07/31/2023,0.869565217,Percent
6,ED,Stimulants overdose,Age,55+ Years,8,08/01/2023,08/31/2023,0.746268657,Percent
6,ED,Cannabis overdose,Age,55+ Years,8,08/01/2023,08/31/2023,0,Percent
6,ED,Benzodiazepine overdose,Age,55+ Years,8,08/01/2023,08/31/2023,0,Percent
6,ED,Stimulants overdose,Age,55+ Years,9,09/01/2023,09/30/2023,2.083333333,Percent
6,ED,Cannabis overdose,Age,55+ Years,9,09/01/2023,09/30/2023,0,Percent
6,ED,Benzodiazepine overdose,Age,55+ Years,9,09/01/2023,09/30/2023,2.777777778,Percent
6,ED,Stimulants overdose,Age,55+ Years,10,10/01/2023,10/31/2023,3.333333333,Percent
6,ED,Cannabis overdose,Age,55+ Years,10,10/01/2023,10/31/2023,0,Percent
6,ED,Benzodiazepine overdose,Age,55+ Years,10,10/01/2023,10/31/2023,1.111111111,Percent
6,ED,Stimulants overdose,Age,55+ Years,11,11/01/2023,11/30/2023,4.705882353,Percent
6,ED,Cannabis overdose,Age,55+ Years,11,11/01/2023,11/30/2023,0,Percent
6,ED,Benzodiazepine overdose,Age,55+ Years,11,11/01/2023,11/30/2023,0,Percent
6,ED,Stimulants overdose,Age,55+ Years,12,12/01/2023,12/31/2023,5.263157895,Percent
6,ED,Cannabis overdose,Age,55+ Years,12,12/01/2023,12/31/2023,2.631578947,Percent
6,ED,Benzodiazepine overdose,Age,55+ Years,12,12/01/2023,12/31/2023,3.947368421,Percent
6,ED,Stimulants overdose,Age,55+ Years,13,01/01/2024,01/31/2024,5.102040816,Percent
6,ED,Cannabis overdose,Age,55+ Years,13,01/01/2024,01/31/2024,0,Percent
6,ED,Benzodiazepine overdose,Age,55+ Years,13,01/01/2024,01/31/2024,1.020408163,Percent
6,ED,Stimulants overdose,Age,55+ Years,14,02/01/2024,02/29/2024,4.225352113,Percent
6,ED,Cannabis overdose,Age,55+ Years,14,02/01/2024,02/29/2024,0,Percent
6,ED,Benzodiazepine overdose,Age,55+ Years,14,02/01/2024,02/29/2024,0,Percent
6,ED,Stimulants overdose,Age,55+ Years,15,03/01/2024,03/31/2024,0.925925926,Percent
6,ED,Cannabis overdose,Age,55+ Years,15,03/01/2024,03/31/2024,0.925925926,Percent
6,ED,Benzodiazepine overdose,Age,55+ Years,15,03/01/2024,03/31/2024,0,Percent
6,ED,Stimulants overdose,Age,55+ Years,16,04/01/2024,04/30/2024,5.333333333,Percent
6,ED,Cannabis overdose,Age,55+ Years,16,04/01/2024,04/30/2024,1.333333333,Percent
6,ED,Benzodiazepine overdose,Age,55+ Years,16,04/01/2024,04/30/2024,2.666666667,Percent
6,ED,Stimulants overdose,Age,55+ Years,17,05/01/2024,05/31/2024,4.705882353,Percent
6,ED,Cannabis overdose,Age,55+ Years,17,05/01/2024,05/31/2024,1.176470588,Percent
6,ED,Benzodiazepine overdose,Age,55+ Years,17,05/01/2024,05/31/2024,3.529411765,Percent
6,ED,Stimulants overdose,Age,55+ Years,18,06/01/2024,06/30/2024,1.149425287,Percent
6,ED,Cannabis overdose,Age,55+ Years,18,06/01/2024,06/30/2024,0,Percent
6,ED,Benzodiazepine overdose,Age,55+ Years,18,06/01/2024,06/30/2024,3.448275862,Percent
6,ED,Stimulants overdose,Age,55+ Years,19,07/01/2024,07/31/2024,2.631578947,Percent
6,ED,Cannabis overdose,Age,55+ Years,19,07/01/2024,07/31/2024,0,Percent
6,ED,Benzodiazepine overdose,Age,55+ Years,19,07/01/2024,07/31/2024,1.754385965,Percent
6,ED,Stimulants overdose,Age,55+ Years,20,08/01/2024,08/31/2024,1.136363636,Percent
6,ED,Cannabis overdose,Age,55+ Years,20,08/01/2024,08/31/2024,1.136363636,Percent
6,ED,Benzodiazepine overdose,Age,55+ Years,20,08/01/2024,08/31/2024,1.136363636,Percent
6,ED,Stimulants overdose,Age,55+ Years,21,09/01/2024,09/30/2024,1.315789474,Percent
6,ED,Cannabis overdose,Age,55+ Years,21,09/01/2024,09/30/2024,0,Percent
6,ED,Benzodiazepine overdose,Age,55+ Years,21,09/01/2024,09/30/2024,0,Percent
6,ED,Stimulants overdose,Age,55+ Years,22,10/01/2024,10/31/2024,0,Percent
6,ED,Cannabis overdose,Age,55+ Years,22,10/01/2024,10/31/2024,2.43902439,Percent
6,ED,Benzodiazepine overdose,Age,55+ Years,22,10/01/2024,10/31/2024,1.219512195,Percent
6,ED,Stimulants overdose,Age,55+ Years,23,11/01/2024,11/30/2024,2.857142857,Percent
6,ED,Cannabis overdose,Age,55+ Years,23,11/01/2024,11/30/2024,0,Percent
6,ED,Benzodiazepine overdose,Age,55+ Years,23,11/01/2024,11/30/2024,0,Percent
6,ED,Stimulants overdose,Age,55+ Years,24,12/01/2024,12/31/2024,1.587301587,Percent
6,ED,Cannabis overdose,Age,55+ Years,24,12/01/2024,12/31/2024,1.587301587,Percent
6,ED,Benzodiazepine overdose,Age,55+ Years,24,12/01/2024,12/31/2024,0,Percent
6,ED,Stimulants overdose,Sex,Female,1,01/01/2023,01/31/2023,4.166666667,Percent
6,ED,Cannabis overdose,Sex,Female,1,01/01/2023,01/31/2023,0,Percent
6,ED,Benzodiazepine overdose,Sex,Female,1,01/01/2023,01/31/2023,0.694444444,Percent
6,ED,Stimulants overdose,Sex,Female,2,02/01/2023,02/28/2023,3.649635036,Percent
6,ED,Cannabis overdose,Sex,Female,2,02/01/2023,02/28/2023,1.459854015,Percent
6,ED,Benzodiazepine overdose,Sex,Female,2,02/01/2023,02/28/2023,5.839416058,Percent
6,ED,Stimulants overdose,Sex,Female,3,03/01/2023,03/31/2023,2.43902439,Percent
6,ED,Cannabis overdose,Sex,Female,3,03/01/2023,03/31/2023,0,Percent
6,ED,Benzodiazepine overdose,Sex,Female,3,03/01/2023,03/31/2023,0.609756098,Percent
6,ED,Stimulants overdose,Sex,Female,4,04/01/2023,04/30/2023,7.086614173,Percent
6,ED,Cannabis overdose,Sex,Female,4,04/01/2023,04/30/2023,1.57480315,Percent
6,ED,Benzodiazepine overdose,Sex,Female,4,04/01/2023,04/30/2023,3.149606299,Percent
6,ED,Stimulants overdose,Sex,Female,5,05/01/2023,05/31/2023,4.761904762,Percent
6,ED,Cannabis overdose,Sex,Female,5,05/01/2023,05/31/2023,0.680272109,Percent
6,ED,Benzodiazepine overdose,Sex,Female,5,05/01/2023,05/31/2023,3.401360544,Percent
6,ED,Stimulants overdose,Sex,Female,6,06/01/2023,06/30/2023,2.298850575,Percent
6,ED,Cannabis overdose,Sex,Female,6,06/01/2023,06/30/2023,1.149425287,Percent
6,ED,Benzodiazepine overdose,Sex,Female,6,06/01/2023,06/30/2023,2.873563218,Percent
6,ED,Stimulants overdose,Sex,Female,7,07/01/2023,07/31/2023,3.067484663,Percent
6,ED,Cannabis overdose,Sex,Female,7,07/01/2023,07/31/2023,1.226993865,Percent
6,ED,Benzodiazepine overdose,Sex,Female,7,07/01/2023,07/31/2023,3.680981595,Percent
6,ED,Stimulants overdose,Sex,Female,8,08/01/2023,08/31/2023,3.973509934,Percent
6,ED,Cannabis overdose,Sex,Female,8,08/01/2023,08/31/2023,1.986754967,Percent
6,ED,Benzodiazepine overdose,Sex,Female,8,08/01/2023,08/31/2023,1.986754967,Percent
6,ED,Stimulants overdose,Sex,Female,9,09/01/2023,09/30/2023,4.487179487,Percent
6,ED,Cannabis overdose,Sex,Female,9,09/01/2023,09/30/2023,1.282051282,Percent
6,ED,Benzodiazepine overdose,Sex,Female,9,09/01/2023,09/30/2023,2.564102564,Percent
6,ED,Stimulants overdose,Sex,Female,10,10/01/2023,10/31/2023,6.666666667,Percent
6,ED,Cannabis overdose,Sex,Female,10,10/01/2023,10/31/2023,0.740740741,Percent
6,ED,Benzodiazepine overdose,Sex,Female,10,10/01/2023,10/31/2023,2.222222222,Percent
6,ED,Stimulants overdose,Sex,Female,11,11/01/2023,11/30/2023,3.448275862,Percent
6,ED,Cannabis overdose,Sex,Female,11,11/01/2023,11/30/2023,0.862068966,Percent
6,ED,Benzodiazepine overdose,Sex,Female,11,11/01/2023,11/30/2023,0.862068966,Percent
6,ED,Stimulants overdose,Sex,Female,12,12/01/2023,12/31/2023,2.43902439,Percent
6,ED,Cannabis overdose,Sex,Female,12,12/01/2023,12/31/2023,0.81300813,Percent
6,ED,Benzodiazepine overdose,Sex,Female,12,12/01/2023,12/31/2023,4.87804878,Percent
6,ED,Stimulants overdose,Sex,Female,13,01/01/2024,01/31/2024,4.06504065,Percent
6,ED,Cannabis overdose,Sex,Female,13,01/01/2024,01/31/2024,2.43902439,Percent
6,ED,Benzodiazepine overdose,Sex,Female,13,01/01/2024,01/31/2024,4.06504065,Percent
6,ED,Stimulants overdose,Sex,Female,14,02/01/2024,02/29/2024,3.80952381,Percent
6,ED,Cannabis overdose,Sex,Female,14,02/01/2024,02/29/2024,0,Percent
6,ED,Benzodiazepine overdose,Sex,Female,14,02/01/2024,02/29/2024,0.952380952,Percent
6,ED,Stimulants overdose,Sex,Female,15,03/01/2024,03/31/2024,6.993006993,Percent
6,ED,Cannabis overdose,Sex,Female,15,03/01/2024,03/31/2024,2.797202797,Percent
6,ED,Benzodiazepine overdose,Sex,Female,15,03/01/2024,03/31/2024,4.195804196,Percent
6,ED,Stimulants overdose,Sex,Female,16,04/01/2024,04/30/2024,7.920792079,Percent
6,ED,Cannabis overdose,Sex,Female,16,04/01/2024,04/30/2024,0.99009901,Percent
6,ED,Benzodiazepine overdose,Sex,Female,16,04/01/2024,04/30/2024,2.97029703,Percent
6,ED,Stimulants overdose,Sex,Female,17,05/01/2024,05/31/2024,2.631578947,Percent
6,ED,Cannabis overdose,Sex,Female,17,05/01/2024,05/31/2024,1.754385965,Percent
